ticker,shortName,revenue,revenueGrowth,earningGrowth,grossMargin,operatingMargin,netMargin,eps,debt,cash,asset,equity,returnOnAsset,returnOnEquity,debtEquityRatio,freeCashFlow,operatingCashFlow,marketCap,dividendYield
BF-A,Brown Forman Inc,4228000000.0,0.07500635647088738,-0.06563245823389019,0.5898770104068117,0.26655629139072845,0.18519394512771997,1.63,2913000000.0,374000000.0,7777000000.0,3268000000.0,0.10068149672110069,0.23959608323133416,0.8913708690330477,457000000.0,640000000.0,30790178816.0,0.012276641920753437
OKE,"ONEOK, Inc.",22386892000.0,0.3534748353250232,0.14837241432654125,0.17201557054011785,0.1254045894356394,0.07692988379092551,3.84,13701233000.0,220227000.0,24379094000.0,6493885000.0,0.07064335532731446,0.2652065751087369,2.1098668978585238,1703898000.0,2905955000.0,30235969536.0,0.0552845510050457
GEHC,GE HealthCare Technologies Inc.,18341000000.0,0.0429911856696048,-0.1473075211392968,0.39141813423477456,0.1375061337985933,0.1044654053759337,4.22,8249000000.0,1445000000.0,27539000000.0,9357000000.0,0.06957405860779259,0.2047664849845036,0.8815859784118841,1803000000.0,2113000000.0,30214889472.0,0.0
WST,"West Pharmaceutical Services, I",2886900000.0,0.01952959457550496,-0.11468721668177695,0.39357095846756035,0.2542519657764384,0.20295126260002078,7.73,317900000.0,894300000.0,3616800000.0,2684900000.0,0.16199402786994027,0.21822041789265895,0.11840292003426571,439400000.0,724000000.0,29114607616.000004,0.001858173763271644
PWR,"Quanta Services, Inc.",17073903000.0,0.3153792622663434,0.010768464634658192,0.14812986813852697,0.04910833802909622,0.02876840755157154,3.32,3975491000.0,428505000.0,13464337000.0,5383464000.0,0.03648074168078235,0.09124032407386769,0.7384633759973133,701530000.0,1130312000.0,28929452031.999996,0.0014192456861811327
WBD,"Warner Bros. Discovery, Inc. - ",33817000000.0,1.7739315888770406,-8.32703777335984,0.39551113345358846,-0.10337995682644824,-0.21796729455599254,-3.82,48999000000.0,3731000000.0,134001000000.0,47095000000.0,-0.05500705218617771,-0.15651343030045653,1.0404289202675443,3317000000.0,4304000000.0,28858580992.0,0.0
ALL,Allstate Corporation (The),51412000000.0,0.016288447853245902,-1.8198874296435272,,,-0.025499883295728623,-5.22,7964000000.0,4909000000.0,97957000000.0,15505000000.0,-0.013383423338811928,-0.08455336988068365,0.5136407610448243,4701000000.0,5121000000.0,28454019072.0,0.03623389713035475
VMC,Vulcan Materials Company (Holdi,7315200000.0,0.31753178920067726,-0.1419200954084675,0.21294017935258092,0.1378772965879265,0.07868547681539807,4.31,4524100000.0,161400000.0,14234600000.0,6928600000.0,0.0404366824498054,0.08307594607857287,0.6529601939785815,535600000.0,1148200000.0,27980251136.0,0.007598216290720286
EXR,Extra Space Storage Inc,1924170000.0,0.2198658266143092,0.03991909613858047,0.7563094736951517,0.5392979830264477,0.44730351268339075,6.41,7560497000.0,92868000.0,12167458000.0,3259597000.0,0.07073687864794767,0.26404736536449136,2.319457589389118,1215307000.0,1238139000.0,27979958272.0,0.028781708398968122
FANG,"Diamondback Energy, Inc.",9566000000.0,0.4084216725559482,1.010082493125573,0.700501777127326,0.6817896717541292,0.4584988500940832,24.61,6248000000.0,157000000.0,26209000000.0,15009000000.0,0.16734709450951962,0.2922246652008795,0.4162835631954161,2820000000.0,6325000000.0,27850903552.0,0.05644341114696486
CDW,CDW Corporation,23748700000.0,0.14062379927764534,0.12735181064131096,0.19734132815690963,0.07306505198179268,0.046928884528416294,8.13,6097900000.0,315200000.0,13131500000.0,1603300000.0,0.08487225374100446,0.6951287968564835,3.8033431048462547,1208100000.0,1335900000.0,27747936256.0,0.010184541199488042
IT,"Gartner, Inc.",5475829000.0,0.15671727075486186,0.01787296134959515,0.6906760601910688,0.20256549282309583,0.1475183027081379,9.96,3158391000.0,697999000.0,7299736000.0,227798000.0,0.11065948138398429,3.5460583499416147,13.86487589882264,993372000.0,1101422000.0,27599857664.0,0.0
EIX,Edison International,17220000000.0,0.1553170077155317,-0.10918918918918918,0.355458768873403,0.08896631823461092,0.0478513356562137,1.6,33096000000.0,914000000.0,78041000000.0,13643000000.0,0.010558552555707897,0.06039727332698087,2.4258594150846586,-2562000000.0,3216000000.0,27428159488.0,0.04189125415078234
WEC,"WEC Energy Group, Inc.",9597400000.0,0.15408850408850405,0.08282750672301198,0.3438952216225228,0.20049179986246274,0.14684185300185468,4.45,17294500000.0,28900000.0,41872100000.0,11376900000.0,0.03365725626371737,0.12387381448373458,1.5201416906187097,-273400000.0,2060700000.0,27209424896.0,0.03373463435954277
AWK,"American Water Works Company, I",3792000000.0,-0.03511450381679393,-0.3507521773555028,0.5809599156118144,0.3357067510548523,0.21624472573839662,4.51,12452000000.0,85000000.0,27787000000.0,7693000000.0,0.029510202612732572,0.1065904068633823,1.618614324710776,-1312000000.0,1108000000.0,27039522816.0,0.017271014846595732
HPQ,HP Inc.,62983000000.0,-0.00793863310599019,-0.5074580962632631,0.19584649826143563,0.08335582617531714,0.050854992617055395,3.05,11014000000.0,3145000000.0,38587000000.0,-2918000000.0,0.08300723041438826,-1.0976696367374914,-3.774503084304318,3672000000.0,4463000000.0,27019274240.0,0.03838000942544932
ANSS,"ANSYS, Inc.",2065553000.0,0.08330453161589446,0.15195533921214532,0.8786567083972185,0.28692461534514,0.253544692389883,5.99,753574000.0,614574000.0,6687945000.0,4865851000.0,0.07830656502109393,0.10762968286534051,0.15486992922717938,606633000.0,631003000.0,26967732224.0,0.0
FTV,Fortive Corporation,5825700000.0,0.10866462405084976,0.24128862590401057,0.5773383456065365,0.17256295380812606,0.12963249051616116,2.1,3251300000.0,709200000.0,15890600000.0,9683400000.0,0.04752495185833134,0.07798913604725613,0.33576016688353266,1207400000.0,1303200000.0,26750302208.0,0.0037195841462397882
GLW,Corning Incorporated,14189000000.0,0.007598352506746231,-0.30954879328436513,0.31756994855169496,0.10134611318627106,0.09274790330537741,1.54,7817000000.0,1671000000.0,29499000000.0,12008000000.0,0.044611681751923794,0.10959360426382411,0.6509826782145236,1011000000.0,2615000000.0,26638628864.0,0.03498678572227583
MLM,"Martin Marietta Materials, Inc.",6160700000.0,0.13792020687107498,0.23387900355871882,0.23102894151638612,0.19734770399467594,0.14069829727141397,13.87,5040000000.0,358000000.0,14993600000.0,7172800000.0,0.05781133283534308,0.12084541601606068,0.7026544724514834,509400000.0,991200000.0,26274820096.0,0.006055226997509334
AVB,"AvalonBay Communities, Inc.",2593446000.0,0.13011569383619848,0.13190892353771133,0.6456012579402077,0.2964106443704631,0.4383260727233187,8.12,8316045000.0,613189000.0,20457764000.0,11253553000.0,0.05556692314956806,0.10101476395943575,0.7389706166576903,1247227000.0,1421932000.0,26115321856.0,0.03408079765999573
MDB,"MongoDB, Inc.",1284040000.0,0.4695198573557249,0.1255662080517228,0.7279648609077599,-0.2699721192486215,-0.2689931777826236,-5.03,1184830000.0,1836630000.0,2588893000.0,739508000.0,-0.13341532461944158,-0.4670645888888288,1.6021868593713657,-20214000.0,-12970000.0,25836019711.999996,0.0
CQP,"Cheniere Energy Partners, LP",17206000000.0,0.8238287046851813,0.5325153374233129,0.2599093339532721,0.19644310124375217,0.145181913286063,3.27,16306000000.0,904000000.0,19633000000.0,-2131000000.0,0.12723475780573523,-1.1722196152041295,-7.651806663538245,3698000000.0,4149000000.0,25687789568.0,0.10257791909361066
DAL,"Delta Air Lines, Inc.",50582000000.0,0.6917622662965317,3.7071428571428573,0.15450160136016766,0.06992606065398758,0.026056700011861927,2.06,30610000000.0,6534000000.0,72275000000.0,6456000000.0,0.018235904531304047,0.20415117719950435,4.741325898389095,-2000000.0,6364000000.0,25672378368.0,-0.0
HUBS,"HubSpot, Inc.",1730969000.0,0.3308410050912691,0.44852705011755334,0.8184490883430032,-0.0630288584024324,-0.06513634848457714,-2.35,806339000.0,1412684000.0,2544738000.0,992224000.0,-0.04430672234233937,-0.11363260715322347,0.8126582303995872,181403000.0,273174000.0,25594828800.0,0.0
MTD,"Mettler-Toledo International, I",3919709000.0,0.05427186633422365,0.13461510952749411,0.5888299360998482,0.28732234969483705,0.22259356498148206,38.41,2014534000.0,95966000.0,3492395000.0,24793000.0,0.24982912872112117,35.19146533295688,81.2541443149276,737826000.0,859067000.0,25553391616.0,0.0
ALGN,"Align Technology, Inc.",3734635000.0,-0.05514089011138035,-0.5316533250433926,0.705229560586242,0.17513036749240554,0.09681615472462503,4.61,100334000.0,999584000.0,5947947000.0,3601358000.0,0.060789546376253854,0.10039907168351495,0.027860046127044298,568732000.0,568732000.0,25416075264.0,0.0
DG,Dollar General Corporation,37844863000.0,0.10591368920963018,0.0069843183151943045,0.31233031547769113,0.0879459386601558,0.06383928513626803,10.68,17661099000.0,381576000.0,29083367000.0,5541772000.0,0.08307115885172442,0.4359596533383185,3.186904657932517,423973000.0,1984555000.0,25388984320.0,0.01944646519833685
ZBH,"Zimmer Biomet Holdings, Inc.",6939900000.0,0.016492610548826114,-0.423804780876494,0.7090015706278189,0.17177480943529447,0.03334341993400481,1.1,5696500000.0,375700000.0,21066000000.0,12021300000.0,0.010984524826735023,0.019249166063570494,0.47386721901957357,1096800000.0,1284700000.0,25349423104.0,0.007937064254856819
RCL,Royal Caribbean Cruises Ltd.,8840540000.0,4.770086539484496,-0.5901601730178069,0.251817649148129,-0.08635377476941454,-0.2438722069013884,-8.45,23993957000.0,1935005000.0,33776361000.0,2868812000.0,-0.06383049967993888,-0.7515173528275816,8.363725821001864,-2228206000.0,481857000.0,24956372992.0,-0.0
NDAQ,"Nasdaq, Inc.",6226000000.0,0.05776418620455326,-0.05223251895534964,0.37568262126566015,0.2667844522968198,0.1806938644394475,2.26,5851000000.0,683000000.0,20868000000.0,6151000000.0,0.053910293271995396,0.18289708990408063,0.9512274426922451,1554000000.0,1706000000.0,24944113664.0,0.015354323876127764
DLTR,"Dollar Tree, Inc.",28331700000.0,0.07638329559442569,0.21650726711348756,0.3153852398550034,0.0789327855370486,0.05701740453273189,7.21,10126500000.0,642800000.0,23022100000.0,8751500000.0,0.07016736092710917,0.1845854996286351,1.1571159229846313,361000000.0,1614800000.0,24717674496.0,0.0
TROW,"T. Rowe Price Group, Inc.",6488400000.0,-0.15426426308997776,-0.4946641149566966,0.5495962024536095,0.38468651747734417,0.2401054189014241,6.7,329600000.0,1755600000.0,11643300000.0,8839500000.0,0.13380227255159619,0.17624300016969285,0.03728717687652017,2359400000.0,2359400000.0,24589461504.0,0.045035553129939745
CBRE,CBRE Group Inc,30828246000.0,0.11108649898673817,-0.23369817932737802,0.21372471207087163,0.04301931417051752,0.04565196475985043,4.29,3492234000.0,1318290000.0,20513389000.0,7853273000.0,0.06860738613205258,0.17920808305021357,0.44468516502609806,1368948000.0,1629088000.0,24297496576.0,0.0
TTWO,"Take-Two Interactive Software, ",5349900000.0,0.5264494407669482,-3.6905282497093452,0.42716686293201744,-0.21779846352268267,-0.2102282285650199,-7.03,3487000000.0,1014400000.0,15862100000.0,9042500000.0,-0.0709048612730975,-0.12437931987835223,0.3856234448437932,-203100000.0,1100000.0,24270548992.0,0.0
EFX,"Equifax, Inc.",5122200000.0,0.04027295436544209,-0.06449879064767539,0.574948264417633,0.2061614150169849,0.13591816016555386,5.65,5787300000.0,285200000.0,11547900000.0,3956500000.0,0.06028801773482625,0.17596360419562745,1.462732212814356,132600000.0,757100000.0,24158658560.0,0.007910207411781061
EQR,Equity Residential,2735180000.0,0.11005816971368065,-0.4171054507258881,0.6407618511395959,0.29677059645069065,0.2840438289253358,2.05,7734470000.0,53869000.0,20218262000.0,11136159000.0,0.03842620102558766,0.06976471869699417,0.6945365991990595,1222515000.0,1454756000.0,23939661824.0,0.03901897223391621
WY,Weyerhaeuser Company,10184000000.0,-0.0016665032839917604,-0.2788645953202915,0.3554595443833464,0.30243519245875883,0.18460329929300864,2.53,5053000000.0,1581000000.0,17340000000.0,10749000000.0,0.10841983852364476,0.174899990696809,0.47009024095264673,2069000000.0,2832000000.0,23785848832.0,0.06798159743723708
EBAY,eBay Inc.,9795000000.0,-0.059980806142034604,-1.0932539682539684,0.7263910158244002,0.23991832567636548,-0.12955589586523736,-2.27,9289000000.0,7471000000.0,20850000000.0,5153000000.0,-0.060863309352517984,-0.24626431205123228,1.8026392392780903,1805000000.0,2254000000.0,23712915456.0,0.020621673488751463
SBAC,SBA Communications Corporation,2633454000.0,0.14059910760149918,0.9418450998215668,0.7460939131649916,0.37797318654512285,0.1752181735469843,4.22,15171155000.0,143708000.0,10585041000.0,-5276315000.0,0.04359255670337035,-0.08745289089070686,-2.875331552418686,1103257000.0,1317700000.0,23643750400.0,0.012974506785522486
KEYS,Keysight Technologies Inc.,5420000000.0,0.09694393847399319,0.25727069351230436,0.6365313653136532,0.24612546125461254,0.207380073800738,6.18,2018000000.0,2042000000.0,8098000000.0,4161000000.0,0.13879970363052604,0.2701273732275895,0.48497957221821675,959000000.0,1144000000.0,23592615936.0,0.0
CHD,"Church & Dwight Company, Inc.",5375600000.0,0.03574112252172412,-0.4998187311178248,0.41855792841729295,0.11120619093682566,0.07699605625418558,1.68,2673500000.0,270300000.0,8345600000.0,3489900000.0,0.049594996165644174,0.11859938680191409,0.7660677956388435,706400000.0,885200000.0,23428595712.0,0.010884135060190158
TSCO,Tractor Supply Company,14204717000.0,0.11574894716523043,0.09186311695553373,0.35003893424979887,0.10101876721655208,0.07664439918091998,9.71,4270160000.0,202502000.0,8489990000.0,2042416000.0,0.12823478001740873,0.5330510532624108,2.090739594676109,583610000.0,1356979000.0,23158693888.0,0.01768679192276217
ILMN,"Illumina, Inc.",4584000000.0,0.012814847547503394,-6.7795275590551185,0.6483420593368238,0.07722513089005235,-0.9607329842931938,-28.0,3479000000.0,2037000000.0,12252000000.0,6599000000.0,-0.3594515181194907,-0.6673738445218973,0.5272010910744052,392000000.0,392000000.0,23135543296.0,0.0
ALNY,"Alnylam Pharmaceuticals, Inc.",1037418000.0,0.22875041307043698,0.32636511167603155,0.8372719578800445,-0.7567557146685329,-1.0903570209886468,-9.3,1320248000.0,2192406000.0,3546359000.0,-158223000.0,-0.31896263181477114,7.149124969189056,-8.344223026993546,-613333000.0,-541274000.0,22987683840.0,0.0
XYL,Xylem Inc.,5522000000.0,0.06294513955726666,-0.16861826697892268,0.37739949293734154,0.11789206809127128,0.06428830134009417,1.96,1880000000.0,944000000.0,7952000000.0,3494000000.0,0.044642857142857144,0.10160274756725815,0.5380652547223812,388000000.0,596000000.0,23011211264.0,0.009430185899839471
RIVN,"Rivian Automotive, Inc.",1658000000.0,29.145454545454545,0.4402730375426622,-1.8835946924004825,-4.135102533172497,-4.072376357056695,-7.4,1812000000.0,11568000000.0,17876000000.0,13799000000.0,-0.3777131349295144,-0.4893108196246105,0.13131386332342923,-6421000000.0,-5052000000.0,22925928448.0,0.0
STT,State Street Corporation,12148000000.0,0.010060696765610722,0.03007797994801331,,,0.2283503457359236,7.19,17093000000.0,,301450000000.0,23215000000.0,0.0092021894178139,0.11949170794744778,0.7362911910402757,11220000000.0,11954000000.0,22894282752.0,0.042456014478771474
ZS,"Zscaler, Inc.",1616952000.0,0.4821558537269488,-0.4815618610323923,0.7756074391818681,-0.14040181774103375,-0.12513358467041694,-1.4,1210545000.0,2100232000.0,3608317000.0,725112000.0,-0.05607461872113786,-0.27903965180551416,1.6694593386952636,333619000.0,462343000.0,22973079551.999996,0.0
RJF,"Raymond James Financial, Inc.",10851000000.0,0.12679127725856687,0.07555238774055595,,,0.13906552391484656,6.98,3329000000.0,,80951000000.0,9338000000.0,0.018640906227223877,0.1615977725423003,0.35650032126793746,-19000000.0,72000000.0,22486018048.0,0.012318766239922925
DFS,Discover Financial Services,13337000000.0,0.10341689418383382,-0.19398054688933752,,,0.3293094399040264,15.5,20108000000.0,,131628000000.0,14590000000.0,0.03336676087154709,0.301028101439342,1.3782042494859492,6904000000.0,7140000000.0,22430332928.0,0.031341487540848686
ES,Eversource Energy (D/B/A),12289336000.0,0.24599311473033025,0.15103967384580597,0.44021369421423584,0.17886678336404832,0.11431659122998997,4.05,22940025000.0,374603000.0,53230900000.0,15473158000.0,0.02639209556855135,0.09079432912143727,1.4825690398818392,-1040559000.0,2401293000.0,22414813184.0,0.03870440466660996
HIG,Hartford Financial Services Gro,22362000000.0,-0.0012505582849486885,-0.2325581395348837,,,0.08116447544942312,5.44,4357000000.0,40319000000.0,73022000000.0,13297000000.0,0.024855522993070582,0.13649695420019553,0.3276678950139129,3833000000.0,4008000000.0,22321582080.0,0.02360943763355326
MPWR,"Monolithic Power Systems, Inc.",1794148000.0,0.4854702524759935,0.8083901116836003,0.5844289322842932,0.2980723998243177,0.24394420081286494,9.05,,737873000.0,2058885000.0,1668602000.0,0.2125771959094364,0.26229861884379857,,187831000.0,246674000.0,22179981312.0,0.006220248703517032
FICO,Fair Isaac Corproation,1377270000.0,0.04613166673755975,-0.047293437120617066,0.7805993015167687,0.39383272706150574,0.2712184248549667,14.18,1892861000.0,133202000.0,1442034000.0,-801947000.0,0.2590375816381583,-0.4657926271935677,-2.360331792500003,503421000.0,509450000.0,22157709312.0,
DTE,DTE Energy Company,19228000000.0,0.28495054798182307,0.19404630650496135,0.1907634699396713,0.09215727064697317,0.05632411067193676,5.52,19240000000.0,33000000.0,42683000000.0,10397000000.0,0.025373099360401098,0.10416466288352409,1.8505338078291815,-1401000000.0,1977000000.0,22015473664.0,0.031114479318249746
CAH,"Cardinal Health, Inc.",205012000000.0,0.13038971350433393,-1.279742765273312,0.03360291104910932,0.008633640957602481,0.0012730962090023998,1.0,4701000000.0,4043000000.0,43417000000.0,-2851000000.0,0.006011470161457494,-0.09154682567520168,-1.648895124517713,2358000000.0,2839000000.0,21997344768.0,0.023866516869969167
HPE,Hewlett Packard Enterprise Comp,28496000000.0,0.025626259717823174,-0.7467172454041435,0.3335906793935991,0.07580011229646266,0.030460415496911846,0.66,12465000000.0,4163000000.0,57123000000.0,19864000000.0,0.015195280359925074,0.0436971405557793,0.6275171163914619,1471000000.0,4593000000.0,21898420224.0,0.028358210028292495
BR,"Broadridge Financial Solutions,",6060900000.0,0.061620920985794525,0.16972732331663876,0.29457671302941807,0.1544985068224191,0.1040439538682374,,3413200000.0,252300000.0,8233200000.0,2240600000.0,0.07659233347908469,0.2814424707667589,1.523341961974471,748100000.0,823300000.0,21868181504.0,0.015136146548786209
INVH,Invitation Homes Inc.,2238121000.0,0.12095772094269552,0.4663058238500526,0.609365624110582,0.29117952067828323,0.17127268811650487,0.63,7769077000.0,262870000.0,18536708000.0,10291342000.0,0.02067945397855973,0.03724771754742968,0.7549138878097725,815517000.0,1023587000.0,21685528576.0,0.024856807068865425
ALB,Albemarle Corporation,7320104000.0,1.1995789008091151,20.74959570476745,0.4200195789568017,0.338582757840599,0.3674559814997164,22.84,3217100000.0,1499142000.0,15456522000.0,7982627000.0,0.17402466091660207,0.336958748041215,0.40301269243821614,646203000.0,1907849000.0,21573072896.0,0.008549037074555853
MTB,M&T Bank Corporation,8042559000.0,0.34226719574776876,0.07150896357006276,,,0.24764045871469517,11.53,7519488000.0,,200729841000.0,23307390000.0,0.009922107196806876,0.08545199612655043,0.322622481539117,4359352000.0,4573740000.0,21457205248.0,0.04105921483330726
MCK,McKesson Corporation,276711000000.0,0.04828273338232947,2.1956912028725313,0.0446603134678419,0.01655879238628027,0.01286540831408943,25.03,7295000000.0,4678000000.0,62320000000.0,-1857000000.0,0.05712451861360719,-1.9170705438879914,-3.9283791060850834,4601000000.0,5159000000.0,56676376576.00001,0.005152058364360035
ZM,"Zoom Video Communications, Inc.",4392960000.0,0.0714892006173864,-0.9246088545032527,0.7494966947115385,0.055868708114801865,0.023608455346736598,0.34,73687000.0,5412666000.0,8128065000.0,6206607000.0,0.01275961744892542,0.016709773955399465,0.011872348289492149,1175168000.0,1290262000.0,21401051136.0,0.0
RMD,ResMed Inc.,4222993000.0,0.18022445821514999,0.15154399906599259,0.5578181162033657,0.27279159591313556,0.21254025284910488,,1579908000.0,227891000.0,6751708000.0,4129903000.0,0.13293762111750093,0.2173310123748669,0.382553294835254,559299000.0,693299000.0,21382653952.0,0.01207876256052128
AEE,Ameren Corporation,7957000000.0,0.24444791992492965,0.08484848484848495,0.4201332160361945,0.1903983913535252,0.13497549327636044,4.14,15095000000.0,250000000.0,37904000000.0,10508000000.0,0.028334740396791895,0.10220784164446137,1.4365245527217358,-1117000000.0,2263000000.0,21222316032.0,0.02874332844163726
FE,FirstEnergy Corp.,12459000000.0,0.11920589292130801,-0.6835541699142634,0.6313508307247773,0.15908178826551087,0.0325868849827434,0.71,21654000000.0,160000000.0,46108000000.0,10166000000.0,0.008805413377288107,0.039937045052134565,2.130041314184537,-73000000.0,2683000000.0,21162790912.0,0.042102197375808954
CTRA,Coterra Energy Inc.,9051000000.0,1.6242389098289358,2.510362694300518,0.663020660700475,0.5832504695613744,0.44912164401723564,5.09,2181000000.0,673000000.0,20154000000.0,12659000000.0,0.2016969336111938,0.3211154119598704,0.17228849040208546,3746000000.0,5456000000.0,21080885248.0,0.09449318548845032
NET,"Cloudflare, Inc.",975241000.0,0.4856830777574319,-0.2571098194837673,0.7614845971406042,-0.2063110554211728,-0.19829047384185036,-0.59,1577091000.0,1649937000.0,2587908000.0,623964000.0,-0.07472483565876376,-0.30992332891000124,2.527535242417832,-39769000.0,123595000.0,20975519744.0,0.0
GPC,Genuine Parts Company,22095973000.0,0.17092611699418825,0.31588135159492214,0.3502947799583209,0.0730539904262193,0.053525635644105826,8.31,4164842000.0,653463000.0,16495379000.0,3790363000.0,0.07169892853022655,0.3120284257734681,1.0987976613321733,1127339000.0,1466971000.0,20901388288.0,0.02372651008472572
HRL,Hormel Foods Corporation,12458806000.0,0.09420333704279815,0.1002905905226339,0.17374746825658896,0.10317369096203922,0.08026346987022673,1.82,3299345000.0,998256000.0,13306919000.0,7540219000.0,0.07514789862326508,0.13262041858465914,0.43756620331584534,857283000.0,1134977000.0,20897435648.0,0.026694136514945472
ETR,Entergy Corporation,13764237000.0,0.17213309221166573,-0.019290813868361956,0.38326505130651267,0.13711700837467417,0.07970932206412895,5.37,26760170000.0,224164000.0,58595191000.0,12966985000.0,0.01872402805206318,0.08461010790094999,2.063715659422757,-2703249000.0,2585490000.0,20807270400.0,0.04133151458444064
VRSN,"VeriSign, Inc.",1424900000.0,0.07330955063966216,-0.14147012728871222,0.8591480103866938,0.661871008491824,0.4728752894939996,6.24,1787900000.0,980400000.0,1733400000.0,-1562200000.0,0.38871581862236065,-0.4313148124439892,-1.1444757393419536,803700000.0,831100000.0,20701057024.0,0.0
BRO,"Brown & Brown, Inc.",3573400000.0,0.17256767842493836,0.14426843808550505,0.4915486651368445,0.2725415570605026,0.1880002238764202,2.37,4138000000.0,662000000.0,13973500000.0,4606600000.0,0.04807671664221562,0.14583423783267485,0.898276386054791,828800000.0,881400000.0,20598810624.0,0.00580130582203463
K,Kellogg Company,15315000000.0,0.07996615189337852,-0.3548387096774194,0.30133855697029055,0.10675808031341821,0.06268364348677767,2.79,7171000000.0,299000000.0,18496000000.0,3941000000.0,0.05190311418685121,0.24359299670134485,1.8195889368180664,1163000000.0,1651000000.0,20527126528.0,0.03882667157104786
ULTA,"Ulta Beauty, Inc.",10208580000.0,0.18279588580040818,0.26025702017676355,0.3961873247797441,0.16051301944050986,0.12170233274363329,24.01,1903176000.0,737877000.0,5370411000.0,1959811000.0,0.23134318770015927,0.6339427628480502,0.9711018052250957,1169789000.0,1481915000.0,20359473152.0,0.0
SPLK,Splunk Inc.,3653708000.0,0.36655466057066266,-0.7925004685993621,0.7766666082784941,-0.06445671082637146,-0.07604931756998644,-1.71,4077213000.0,2006934000.0,6343923000.0,-110513000.0,-0.043799711944801346,2.5142924361839785,-36.89351479011519,427228000.0,449630000.0,20263190528.0,0.0
DOV,Dover Corporation,8508088000.0,0.07600870662637704,-0.052003082349633134,0.3600757302933397,0.1621198558359998,0.12521920318642685,7.42,3678285000.0,380868000.0,10896519000.0,4286366000.0,0.09777214172709651,0.24854993717288723,0.858136006118003,584762000.0,805724000.0,20204797952.0,0.01423181764465684
MKL,Markel Group Inc.,11815544000.0,-0.0853919002351321,-1.0882980350952143,,,-0.018122144862733364,-23.57,4103629000.0,18663529000.0,49791259000.0,13065534000.0,-0.004300413452088046,-0.01638838489111888,0.3140804654444281,2454730000.0,2709442000.0,20180875264.0,0.0017838671281130813
FLT,"FleetCor Technologies, Inc.",3427129000.0,0.20940306365871764,0.13678428868715442,0.7768665842458804,0.42211454544022126,0.27846252650542186,12.42,7036894000.0,1435163000.0,14093180000.0,2541493000.0,0.06771551913762543,0.3754985750501772,2.7688032192101257,603369000.0,754797000.0,20180015104.0,
JBHT,"J.B. Hunt Transport Services, I",14813999000.0,0.2174253235989705,0.2741106142696035,0.16690476352806558,0.08988477722997011,0.0654347958306194,9.21,1261738000.0,51927000.0,7742341000.0,3666768000.0,0.12520127956131097,0.2643611485646215,0.3441008539400366,236086000.0,1776882000.0,20086134784.0,0.008300452117487893
HEI,Heico Corporation,2208322000.0,0.18365402035287892,0.15598908684504642,0.39068532578129456,0.2249871169150151,0.15924987388614523,2.55,290274000.0,139504000.0,4095496000.0,2648306000.0,0.08586872017455273,0.13279243410693478,0.10960742451967409,435874000.0,467856000.0,19976267776.0,0.0012247533059901248
CCL,Carnival Corporation,12169000000.0,5.377882599580713,-0.3586990843069151,0.03385652066726929,-0.35976662010025473,-0.500698496178815,-5.16,35881000000.0,4029000000.0,51703000000.0,7064000000.0,-0.11784615979730383,-0.8625424688561721,5.0794167610419025,-6610000000.0,-1670000000.0,19839203328.0,-0.0
NVR,"NVR, Inc.",10538287000.0,0.17618092022656873,0.39528462003090437,0.27291114770360686,0.21708983632728923,0.16374340535610768,491.82,1007674000.0,2522839000.0,5660973000.0,3506849000.0,0.3048195071765931,0.4920585403021345,0.28734456487861326,1851673000.0,1870101000.0,19835994112.0,0.0
BAX,Baxter International Inc.,15113000000.0,0.18218085106382986,-2.8948598130841123,0.3571097730430755,0.057500165420498905,-0.1609872295374843,-4.83,17213000000.0,1718000000.0,28287000000.0,5833000000.0,-0.08601124191324637,-0.4171095491170924,2.950968626778673,532000000.0,1211000000.0,19790307328.0,0.028953567547144662
ARE,Alexandria Real Estate Equities,2588962000.0,0.2245876593429983,-0.08680483223544277,0.6975030919727675,0.24194445495916897,0.2014938805590812,3.18,10159762000.0,825193000.0,35523399000.0,18972387000.0,0.014684968631520875,0.027495749480547702,0.5355025701299473,1294321000.0,1294321000.0,19678474240.0,0.038506135727726015
TW,Tradeweb Markets Inc.,1188781000.0,0.10435627578505957,0.3637557973442431,0.6362483922606434,0.3585403871697142,0.26021445497530665,1.48,27943000.0,1257229000.0,6260131000.0,4953791000.0,0.049413981911880116,0.062444701441784684,0.005640730503164142,572726000.0,632822000.0,19540054016.0,0.0033779845207158716
TDY,Teledyne Technologies Incorpora,5458600000.0,0.18297466571310927,0.7709409386930159,0.4269043344447294,0.17806763639028322,0.14446927783680796,16.53,3920600000.0,638100000.0,14354000000.0,8158200000.0,0.054939389717152017,0.09666347968914711,0.48057169473658407,394200000.0,486800000.0,19537842176.0,0.0
COIN,"Coinbase Global, Inc.",3194208000.0,-0.5925466142751961,-1.7242996920631768,0.8028055780963544,-0.8357329892104709,-0.8217839915246596,-11.83,3489745000.0,5286170000.0,89724873000.0,5454557000.0,-0.02925553318977671,-0.4812396313761136,0.639785229121265,-1649390000.0,-1585419000.0,19484008448.0,0.0
TSN,"Tyson Foods, Inc.",53282000000.0,0.1324789049714128,0.06268460781096152,0.12514545249802936,0.08276716339476746,0.06077099207987688,8.92,8321000000.0,1031000000.0,36821000000.0,19702000000.0,0.08793894788300155,0.16434879707643893,0.42234290934930463,800000000.0,2687000000.0,19392243712.0,0.033673256674054734
